ID,Year,Longitude,Latitude,Plant area m2,road_PA,Open_habitat_boundary,plant dryness,Patch shadow,Rainfall_August,Rainfall_July,Ext,Sh,Sm,Sp
2155,2012,3118483.30923546,6699121.17187148,10,TRUE,TRUE,2,1,37.7451742252,42.024606058,0,3.49602082212269,3.84075404408647,0.316730163574652
2181,2008,3117261.83626874,6697240.79832609,7,FALSE,TRUE,3,1,72.7967708719,13.1902699773,0,8.22851374127895,0.300988678634475,0.000404759459885811
2181,2009,3117261.83626874,6697240.79832609,26,FALSE,TRUE,0,1,26.3013951608,58.3476586011,0,8.22851374127895,4.35780561551155,0.000246177656750333
2181,2010,3117261.83626874,6697240.79832609,26,FALSE,TRUE,40,1,83.8223554353,9.1836493862,1,8.22851374127895,8.62314094157825,4.33664883993422
2186,2007,3113394.79145103,6700864.7442075,0,FALSE,TRUE,0,2,47.9875647583,54.7048588713,1,3.09774764182168,0.0125059570675122,0.00838899249729843
2189,2003,3112550.85883782,6700707.87366176,3,FALSE,TRUE,0,1,37.5832458574,16.5270021613,1,8.57776250115304,0.208443787081932,2.16E-09
2,2012,3101205.12960934,6711985.49064805,5,FALSE,TRUE,10,1,45.3206924136,38.910707012,0,7.81945553045999,13.2133265430604,4.42787398980871
2203,2005,3089739.50821992,6694491.38551451,10,FALSE,TRUE,5,2,77.0679000804,29.815489143,1,1.79122205661852,2.56E-05,1.21E-05
2203,2012,3089739.50821992,6694491.38551451,2,FALSE,TRUE,15,2,32.7997863301,42.1531922011,0,1.79122205661852,0.133153996092179,0.0681944082039297
2204,2003,3089990.32006531,6697351.25068789,1,FALSE,TRUE,0,1,54.7732778462,38.7130261934,0,1.98940513460746,0.000275081195238624,0.000161327198016868
2204,2004,3089990.32006531,6697351.25068789,0.4,FALSE,TRUE,0,1,28.1060559458,57.0603506392,1,1.98940513460746,0.0126756971418298,0.000249776159605179
2204,2010,3089990.32006531,6697351.25068789,0.545,FALSE,TRUE,30,1,56.6275577632,12.6853180485,0,1.98940513460746,0.012942278542371,0.00970215514652689
2204,2011,3089990.32006531,6697351.25068789,0.5,FALSE,TRUE,5,1,42.7547641811,96.7620546764,1,1.98940513460746,3.66993262978175,0.00910717538441013
221,2012,3119186.60282156,6698689.52176461,8,FALSE,TRUE,7,1,39.6777371307,43.4680162302,1,4.00992847730994,6.49087715784094,1.05035839677992
2220,2009,3088488.81390072,6701333.76029463,20.1,FALSE,TRUE,0,1,55.9969755531,58.0030601414,0,7.85224865980755,2.82949465390422,0.0585525039212386
2220,2010,3088488.81390072,6701333.76029463,20.1,FALSE,TRUE,10,1,62.0716985282,15.5506251681,0,7.85224865980755,2.29764583800939,0.0972737691670353
2220,2011,3088488.81390072,6701333.76029463,5,FALSE,TRUE,5,1,36.8999896707,60.913114476,0,7.85224865980755,1.42439662695719,0.334073714293004
2220,2012,3088488.81390072,6701333.76029463,7,FALSE,TRUE,3,1,42.3907673745,47.1896538874,0,7.85224865980755,11.0798613049491,7.25577226218324
2223,2007,3088553.37352855,6701710.51322811,2,FALSE,TRUE,0,2,32.3019512475,30.9838473338,1,11.6639901479732,1.01046789747772,0.469063544888076
2224,2002,3088608.31287857,6701972.60800192,2,FALSE,TRUE,5,1,10.4528326056,46.4747273426,0,10.1198618113232,0.184241953779092,4.24E-05
2224,2003,3088608.31287857,6701972.60800192,2,FALSE,TRUE,0,1,44.9766592763,35.2425407793,0,10.1198618113232,0.000116577624792192,8.84E-05
2224,2004,3088608.31287857,6701972.60800192,3,FALSE,TRUE,1,1,33.2939428244,53.8003130656,0,10.1198618113232,0.913417067245388,3.70E-05
2224,2005,3088608.31287857,6701972.60800192,8,FALSE,TRUE,0,1,79.4216911142,26.6955501368,1,10.1198618113232,1.416288879597,1.41621639131065
2224,2011,3088608.31287857,6701972.60800192,1.5,FALSE,TRUE,10,1,36.8999896707,60.913114476,0,10.1198618113232,1.89503034884063,0.609655698887196
2224,2012,3088608.31287857,6701972.60800192,5,FALSE,TRUE,5,1,42.3907673745,47.1896538874,1,10.1198618113232,18.182340201222,9.82104054604069
2229,2011,3089315.66501888,6701621.00161024,0.01,FALSE,FALSE,5,2,46.3046008869,85.7071907254,1,5.99862021799679,2.06318480262526,0.641327943103085
2233,2005,3087195.85643445,6703541.28117603,5,FALSE,TRUE,10,1,68.3049551739,28.0083063449,1,13.0750487297918,1.91229089672246,1.91228287710388
2233,2007,3087195.85643445,6703541.28117603,8,FALSE,TRUE,0,1,34.5484011273,39.4741776877,1,13.0750487297918,2.76954652376002,2.61911521591173
2233,2010,3087195.85643445,6703541.28117603,4.25,FALSE,TRUE,60,1,59.6888396388,13.7423903694,1,13.0750487297918,0.107662808893358,0.0496143076105968
2234,2005,3087285.84167028,6703489.92114187,38,FALSE,TRUE,3,1,68.3049551739,28.0083063449,1,9.51400009854039,2.09738878493467,2.09738025756721
2234,2007,3087285.84167028,6703489.92114187,15,FALSE,TRUE,40,1,34.5484011273,39.4741776877,1,9.51400009854039,3.21029962941473,3.03697876010506
2234,2009,3087285.84167028,6703489.92114187,32.6,FALSE,TRUE,1,1,46.5210025892,61.7980220992,0,9.51400009854039,6.00090474040299,1.28647327832959
2234,2010,3087285.84167028,6703489.92114187,32.6,FALSE,TRUE,95,1,59.6888396388,13.7423903694,1,9.51400009854039,0.130492913451922,0.0599095463353487
2234,2012,3087285.84167028,6703489.92114187,200,FALSE,TRUE,3,1,40.9237418912,48.9812066417,0,9.51400009854039,10.3718314548335,5.61589598691484
2235,2002,3087429.42934141,6703410.58957304,1,FALSE,TRUE,90,1,23.2942293504,47.6558238985,1,14.8635242826417,0.0476794880741352,0.0343170999677613
2236,2007,3087457.49997246,6703542.04159629,2,FALSE,TRUE,0,1,34.5484011273,39.4741776877,1,13.70791403072,3.4576504051707,3.28852744013184
2236,2010,3087457.49997246,6703542.04159629,2.15,FALSE,TRUE,75,1,59.6888396388,13.7423903694,1,13.70791403072,0.148546309236407,0.0666179844998833
2241,2008,3088530.06937606,6702352.28424009,1.5,FALSE,TRUE,15,2,76.6782392337,15.6225935834,1,9.30406162354159,0.895915437975055,0.0727883350365079
2241,2010,3088530.06937606,6702352.28424009,2.25,FALSE,TRUE,15,2,62.0716985282,15.5506251681,1,9.30406162354159,2.86097890473413,1.18739324076458
224,2003,3119842.97118794,6698223.35865508,2,TRUE,TRUE,0,1,41.5607534411,13.9893619822,1,4.0514292015043,0.00370495820197065,0.00361795599240565
2253,2005,3091045.3798848,6708791.09763515,5,FALSE,TRUE,0,1,83.3210640307,31.2836210654,1,4.31683946813295,2.90127085779043,2.21E-05
2253,2009,3091045.3798848,6708791.09763515,10.3,FALSE,TRUE,1,1,35.7437134767,68.0753527109,0,4.31683946813295,3.91525764594229,3.35E-05
2253,2010,3091045.3798848,6708791.09763515,10.3,FALSE,TRUE,5,1,63.8136084389,12.9109355226,0,4.31683946813295,0.038010438389228,1.61E-06
2253,2011,3091045.3798848,6708791.09763515,1,FALSE,TRUE,0,1,72.5210025656,82.3679317716,1,4.31683946813295,0.0859235078409482,1.20E-06
2260,2006,3153263.89855364,6695574.23593842,320,TRUE,TRUE,2,1,26.3673517745,26.7020492925,1,0.345988558623923,0.0273115447161078,0.00946617798990781
2261,2006,3115469.91790755,6698879.71935958,35,FALSE,TRUE,3,1,28.3693717722,42.4041707375,1,0.664372474780316,0.246261108775196,7.72E-08
2276,2002,3126063.28846494,6696922.37094579,1.3,TRUE,TRUE,15,1,3.4958136715,54.0416462751,1,19.0438647180979,2.41388337761636,0.233100429620768
2276,2008,3126063.28846494,6696922.37094579,15,TRUE,TRUE,3,1,75.8469032714,14.2282054793,1,19.0438647180979,0.02570520285807,0.00611737158159936
2278,2008,3125610.95994385,6697310.1840565,28,TRUE,TRUE,10,1,78.1478663849,13.0299007017,1,26.1761943481926,0.011558412994592,0.00346559665950186
2278,2010,3125610.95994385,6697310.1840565,22.55,TRUE,TRUE,30,1,96.7839677579,10.1971481737,1,26.1761943481926,0.724157606299876,0.00224070732732738
228,2008,3121896.98558172,6698521.30130482,9,TRUE,TRUE,4,1,73.7002525107,13.4985707377,0,13.435002310567,0.154364244612391,0.00159435326880068
228,2009,3121896.98558172,6698521.30130482,13.2,TRUE,TRUE,4,1,59.1207604144,51.265602773,0,13.435002310567,1.34149040951114,0.000969064183377256
228,2010,3121896.98558172,6698521.30130482,13.2,TRUE,TRUE,10,1,92.42338588,11.125776343,0,13.435002310567,0.866661676762483,0.0521048593189825
228,2011,3121896.98558172,6698521.30130482,30,TRUE,TRUE,2,1,51.6980886323,28.6598989425,1,13.435002310567,4.29511298426313,0.118541781920065
2285,2002,3153313.54131602,6697234.22335753,0.5,TRUE,TRUE,100,1,5.8505274461,66.1325258995,1,1.05746154264083,0.00272298807547118,1.24E-09
2288,2002,3153998.06299329,6699273.83887897,5,TRUE,TRUE,70,1,7.9624890326,73.7978934725,1,1.40282669443614,0.0125553583162848,1.71E-11
2288,2006,3153998.06299329,6699273.83887897,27,TRUE,TRUE,10,1,24.0840050597,12.5784429763,1,1.40282669443614,0.230322776180898,0.128416600102627
2288,2010,3153998.06299329,6699273.83887897,12.6111111111,TRUE,TRUE,20,1,43.44023801,14.7224273084,0,1.40282669443614,0.972607480810403,0.0520506900439303
2288,2011,3153998.06299329,6699273.83887897,25,TRUE,TRUE,1,1,28.5835153601,25.137276115,0,1.40282669443614,2.14E-05,1.19E-05
229,2012,3121625.49259634,6698614.62012161,10,TRUE,TRUE,5,1,49.8300727299,61.7661049187,1,11.6100760162313,12.1607639090446,2.53250785582798
2295,2004,3156072.12829781,6698476.34940595,0,FALSE,TRUE,0,2,44.1096088902,37.8682655264,1,4.7575410581214,4.49E-26,1.35E-27
2302,2012,3090740.94889135,6701344.96086508,4,FALSE,TRUE,5,2,50.7020863181,54.1648221772,1,9.34657030235466,9.55770741368676,4.8399291736902
2306,2012,3090571.68158421,6700962.12475993,1,FALSE,TRUE,0,2,50.7020863181,54.1648221772,1,6.96083828378673,6.64249988381869,3.77650486221141
2310,2012,3090761.50766691,6701081.95982645,3,FALSE,TRUE,10,1,50.7020863181,54.1648221772,0,8.08694480342413,6.97913480102116,3.70925640899959
2318,2010,3127059.78654892,6703505.99481556,3.81,TRUE,TRUE,0,1,68.7365661008,13.7470475623,0,2.27876717403297,0.0753913545496929,5.42E-05
2318,2011,3127059.78654892,6703505.99481556,5,TRUE,TRUE,0,1,56.0128155009,31.4693910613,0,2.27876717403297,2.2654120656302,0.0763439921972732
2318,2012,3127059.78654892,6703505.99481556,3,TRUE,TRUE,0,1,56.4887125616,34.5086323662,0,2.27876717403297,1.22366549859063,0.807180820175277
2342,2006,3155826.52393554,6699967.40381262,16,TRUE,TRUE,0,1,32.8859282839,17.7239076169,0,4.52303110601636,2.2162153165692,0.17855841417449
2342,2007,3155826.52393554,6699967.40381262,3,TRUE,TRUE,4,1,47.1788637557,41.8675522167,1,4.52303110601636,0.568586359406814,0.155656738013974
2357,2008,3157013.39579727,6700842.54740173,5,FALSE,TRUE,60,1,47.2470152243,6.4850635147,1,1.74302543856791,0.938070919872254,0.0162085785008519
2357,2010,3157013.39579727,6700842.54740173,32.7222222222,FALSE,TRUE,25,1,36.5138479518,25.8749457033,1,1.74302543856791,0.338258354761089,0.234102201869879
2360,2006,3157659.34012557,6702304.43024047,4,FALSE,TRUE,0,2,30.5627712453,22.1533274359,0,0.302320731804509,0.0179439321807077,0.0110117222422563
2360,2007,3157659.34012557,6702304.43024047,10,FALSE,TRUE,10,2,59.6240912148,31.8355936344,0,0.302320731804509,0.175906570292569,0.00042190183303989
2360,2008,3157659.34012557,6702304.43024047,5.5,FALSE,TRUE,70,2,55.8250259319,8.3422758729,1,0.302320731804509,0.0720671550891668,0.00227207940321937
2360,2010,3157659.34012557,6702304.43024047,7.8125,FALSE,TRUE,5,2,40.433131974,26.4219653601,0,0.302320731804509,0.0111386009816556,0.00570221611816054
2360,2011,3157659.34012557,6702304.43024047,1,FALSE,TRUE,0,2,27.7381449777,32.9219096681,1,0.302320731804509,0.000372146283750591,0.00037214510883516
2391,2008,3157882.00883883,6698598.68562724,0.5,TRUE,TRUE,10,2,48.5868567234,10.622897617,1,6.02630591238943,0.372786434927457,0.171724695195121
2393,2006,3157777.91163122,6698320.58010714,8,FALSE,TRUE,1,1,27.2271986002,18.76762561,1,5.05564077966317,1.19230828169967,0.0328885901944969
2393,2011,3157777.91163122,6698320.58010714,10,FALSE,TRUE,0,1,48.2033616169,34.0186320691,1,5.05564077966317,0.00205683507254165,0.00205651777512578
2408,2007,3157025.11643498,6697828.05479319,10,TRUE,TRUE,4,2,48.2841939262,54.1632080806,1,4.27752387099966,0.90353945689525,0.0657447838537546
2412,2010,3157553.54236928,6697211.51884855,23.1,TRUE,TRUE,20,1,40.7620387943,42.1603061716,0,1.84959704656584,0.494273716686145,0.100872569167776
2412,2011,3157553.54236928,6697211.51884855,25,TRUE,TRUE,20,1,44.0185372842,35.7120675237,1,1.84959704656584,0.0013493070817688,0.00134768220075179
2418,2010,3157107.7534587,6698491.87897876,2.0277777778,TRUE,TRUE,30,1,38.7953215044,36.5144018465,0,7.2593294863057,2.40612310824226,0.394064819254295
2418,2011,3157107.7534587,6698491.87897876,1,TRUE,TRUE,0,1,45.4975939516,36.6510166743,1,7.2593294863057,0.00820221420300767,0.00820149427173651
244,2010,3122822.61483742,6700211.56073814,5.71,FALSE,TRUE,70,1,96.593034693,11.516306333,0,5.99267791440993,0.800226584845123,0.0771891349528948
244,2011,3122822.61483742,6700211.56073814,1.5,FALSE,TRUE,5,1,52.6162458057,23.608726759,0,5.99267791440993,0.33479881811152,0.0459427408763251
244,2012,3122822.61483742,6700211.56073814,3,FALSE,TRUE,3,1,54.311695406,51.0984608091,0,5.99267791440993,2.14104929091209,0.184432516273248
2473,2006,3150342.01479173,6695401.43608489,1.5,FALSE,TRUE,0,1,18.9841369066,30.6753311828,1,1.52603343152196,0.18843851997789,0.0852268145817034
2476,2002,3150041.09521174,6695171.18534383,0.5,FALSE,TRUE,100,2,7.613086429,60.21115122,1,1.89999922588455,0.0175304425129711,4.51E-07
2476,2009,3150041.09521174,6695171.18534383,1.57,FALSE,TRUE,1,2,30.6660829374,36.3505543593,1,1.89999922588455,0.322529583063146,0.1417624251507
2477,2006,3149941.5908865,6695201.98303775,0.5,TRUE,TRUE,0,1,18.9841369066,30.6753311828,1,1.96686814897666,0.216529018693233,0.103057561381607
2480,2006,3150707.10834677,6694601.58679235,1.5,FALSE,TRUE,1.5,1,26.4255169784,22.4154618128,1,2.73868087488472,1.01749899364322,0.445740452912523
2480,2011,3150707.10834677,6694601.58679235,1,FALSE,TRUE,0,1,37.0150561864,37.4643170701,1,2.73868087488472,0.985280493878813,0.571686872311743
2495,2006,3150357.38045915,6692740.76347043,24,TRUE,TRUE,5,1,52.3326243642,56.8806710897,0,19.0307143998132,7.98771704661239,2.81580484930661
2495,2007,3150357.38045915,6692740.76347043,15,TRUE,TRUE,3,1,45.8791397642,43.0961793987,0,19.0307143998132,6.74728747739219,4.2918455089017
2495,2008,3150357.38045915,6692740.76347043,20,TRUE,TRUE,5,1,50.2382151505,7.9056147589,0,19.0307143998132,3.58888352389511,3.57837053570085
2495,2009,3150357.38045915,6692740.76347043,24.7,TRUE,TRUE,5,1,42.8342881767,46.8090541583,1,19.0307143998132,8.14378359231551,3.21624010826891
2496,2006,3150360,6692670,7,TRUE,TRUE,3,1,52.3326243642,56.8806710897,1,20.528191160689,11.9417652070626,6.88315052614604
2496,2008,3150360,6692670,4,TRUE,TRUE,5,1,50.2382151505,7.9056147589,1,20.528191160689,7.42840662563217,7.41927634408805
2497,2003,3150400,6692830,4,TRUE,TRUE,3,1,55.025645792,8.8444231318,1,20.9987813370714,6.17E-12,2.44E-23
2497,2006,3150400,6692830,9,TRUE,TRUE,3.5,1,25.5803136975,30.5953944255,1,20.9987813370714,12.9266943397313,7.26858971657936
2498,2006,3150651.42810378,6692868.18705391,12,TRUE,TRUE,5,1,25.5803136975,30.5953944255,0,21.8326854878722,13.4548748384303,4.43895367773889
2498,2007,3150651.42810378,6692868.18705391,2.5,TRUE,TRUE,5,1,41.5332335692,50.6585802159,0,21.8326854878722,11.3309389992767,8.23388887086937
2498,2008,3150651.42810378,6692868.18705391,1.5,TRUE,TRUE,2,1,49.5966355871,7.2511014555,0,21.8326854878722,6.62631341735102,6.61425877227244
2498,2009,3150651.42810378,6692868.18705391,5,TRUE,TRUE,5.5,1,39.5229387862,43.0914498456,1,21.8326854878722,10.5448553874469,5.77828756238881
2499,2007,3150805.74153584,6692797.3755439,12,TRUE,TRUE,6,1,47.0278866468,44.970022672,0,20.4233017537511,10.5318782893637,7.06570106628795
2499,2008,3150805.74153584,6692797.3755439,1,TRUE,TRUE,3,1,48.6206058854,7.398862813,0,20.4233017537511,6.43653032803805,6.42688331979102
2499,2009,3150805.74153584,6692797.3755439,21.05,TRUE,TRUE,10,1,29.1491118529,45.8816597111,0,20.4233017537511,7.58439215001223,2.71697932695748
2499,2010,3150805.74153584,6692797.3755439,21.05,TRUE,TRUE,15,1,46.0957540676,47.6028254309,0,20.4233017537511,8.66811457711504,4.16125846897155
2499,2011,3150805.74153584,6692797.3755439,35,TRUE,TRUE,5,1,40.3669729802,34.6749626004,0,20.4233017537511,14.7870233392017,10.7206522250289
2499,2012,3150805.74153584,6692797.3755439,20,TRUE,TRUE,10,1,33.6567506194,27.6990542152,0,20.4233017537511,8.16662959690262,7.40211669365512
2501,2002,3150627.64114601,6692571.9608119,10,TRUE,TRUE,100,1,4.1376576091,52.3624919946,1,19.5885722171505,1.00501827808455,5.32E-05
2501,2008,3150627.64114601,6692571.9608119,7,TRUE,TRUE,6,1,50.2382151505,7.9056147589,0,19.5885722171505,4.88846588980551,4.88160817532653
2501,2009,3150627.64114601,6692571.9608119,24.9,TRUE,TRUE,5,1,42.8342881767,46.8090541583,1,19.5885722171505,8.54510368075706,4.12314954396237
251,2003,3122455.10353171,6698256.68757215,0,FALSE,TRUE,0,1,45.8224126326,10.642266709,1,11.0834409580684,0.588775469951091,0.588672584136783
2518,2006,3151163.28541013,6694116.00741924,1.5,FALSE,TRUE,0,1,42.9412902664,36.6508390121,1,4.59860789338421,2.59203991517426,1.05186004532012
2522,2010,3151831.50995722,6694862.09724563,21.0555555556,FALSE,TRUE,6,1,45.8394022067,25.7556657585,1,1.63951234439651,0.282419363538799,0.113630092692067
2542,2002,3130616.06181565,6691202.55758375,4,TRUE,TRUE,20,1,3.6791006649,48.3482071302,1,3.51446796777143,0.696116353154739,0.694974132347277
2545,2002,3130763.53165272,6691966.21033003,4,FALSE,TRUE,50,2,3.6791006649,48.3482071302,0,3.98836518869792,1.1124180282797,1.1110367562152
2545,2003,3130763.53165272,6691966.21033003,0.9,FALSE,TRUE,0,2,22.179079975,17.9627153686,1,3.98836518869792,0.000223349076485594,1.07E-07
2545,2006,3130763.53165272,6691966.21033003,20,FALSE,TRUE,1,2,25.6898789322,14.9621215888,1,3.98836518869792,0.00995764409406815,0.00931313253019582
2545,2008,3130763.53165272,6691966.21033003,4.4,FALSE,TRUE,5,2,68.8143928572,10.3829270445,1,3.98836518869792,0.0274141095744635,0.00650678315208182
2547,2002,3131169.67160352,6692296.08317626,10,FALSE,TRUE,1,1,3.1200002275,54.513551667,0,3.42955985353524,0.703485074539827,0.702680318502018
2547,2003,3131169.67160352,6692296.08317626,2.5,FALSE,TRUE,0,1,22.8717671071,22.664343414,1,3.42955985353524,7.88E-05,8.47E-08
2547,2008,3131169.67160352,6692296.08317626,1.6,FALSE,TRUE,0,1,77.3439254689,12.1769674845,1,3.42955985353524,0.0102755534335828,0.0026818247750951
2560,2009,3129036.48838537,6690555.73959907,2.3857142857,FALSE,TRUE,0,2,28.0223462628,47.6842753043,1,0.939205661170513,0.0605368684164323,0.0381206571395292
2570,2002,3128187.4428094,6690293.47161859,0.5,TRUE,TRUE,30,1,4.0073355202,42.4073504522,1,2.08434328688563,0.09009533546731,0.0120263648740911
2570,2006,3128187.4428094,6690293.47161859,10,TRUE,TRUE,10,1,35.0403844243,20.8058883694,0,2.08434328688563,1.41016557384817,1.15591256842617
2570,2007,3128187.4428094,6690293.47161859,4.4,TRUE,TRUE,4,1,54.6792374286,27.5601434922,0,2.08434328688563,0.69654763372172,0.492802294891652
2570,2008,3128187.4428094,6690293.47161859,3.8,TRUE,TRUE,4,1,68.5871376449,24.0648958097,0,2.08434328688563,0.918701555720376,0.418372200846694
2570,2009,3128187.4428094,6690293.47161859,4.52,TRUE,TRUE,1,1,32.4625134038,62.1237467162,1,2.08434328688563,0.229698914717893,0.212018341573481
2572,2002,3127798.93650731,6689990.71096081,4,FALSE,TRUE,30,2,3.4276001205,43.5870879107,1,3.38083835428747,0.179409201812534,0.0141965777834461
2572,2006,3127798.93650731,6689990.71096081,3,FALSE,TRUE,15,2,31.7383687856,20.6193871462,0,3.38083835428747,3.17242331550518,2.53265113011877
2572,2007,3127798.93650731,6689990.71096081,2.5,FALSE,TRUE,20,2,56.905509802,30.4412016409,1,3.38083835428747,2.4675812665958,2.08226064143377
2582,2005,3126200,6691280,3,FALSE,FALSE,0,2,46.6368121226,35.1607587706,1,4.42097015546865,0.377706692643101,0.0756588569859382
2587,2008,3126360.36269934,6690208.08428882,3.1,TRUE,TRUE,0,1,80.3752257451,14.5181835788,1,9.84968429954881,4.87735228593435,3.3537079888429
2591,2003,3126465.08521982,6690141.79526972,0,FALSE,TRUE,0,2,39.6332100681,10.3296706502,1,10.1174388999193,0.399368762680346,8.28E-07
2591,2005,3126465.08521982,6690141.79526972,4,FALSE,TRUE,0,2,46.7953667211,28.3516858349,1,10.1174388999193,2.59071336508227,0.526724861129809
2591,2008,3126465.08521982,6690141.79526972,4.4,FALSE,TRUE,7,2,86.0032942608,13.2524539654,0,10.1174388999193,3.4097339796001,1.87286150436116
2591,2009,3126465.08521982,6690141.79526972,2.54,FALSE,TRUE,0,2,39.7128538151,52.9914287542,1,10.1174388999193,1.07525649409701,0.958589262378688
2591,2011,3126465.08521982,6690141.79526972,2.5,FALSE,TRUE,10,2,30.6822652568,21.1148585685,0,10.1174388999193,4.2943790905326,1.60278355860562
2591,2012,3126465.08521982,6690141.79526972,0,FALSE,TRUE,0,2,58.5020774023,31.1219936185,0,10.1174388999193,1.135750488892,0.777357901071416
2596,2006,3126784.57863981,6689295.43995649,6,TRUE,TRUE,20,1,28.1597262386,21.0572857052,0,12.8810960147686,10.8850556948403,5.24285745908613
2596,2007,3126784.57863981,6689295.43995649,3.4,TRUE,TRUE,0,1,57.7141740489,29.8403206571,0,12.8810960147686,9.53258849226055,7.89731839429679
2596,2008,3126784.57863981,6689295.43995649,1.8,TRUE,TRUE,3,1,86.0032942608,13.2524539654,0,12.8810960147686,6.06289594790604,4.26710244537016
2596,2009,3126784.57863981,6689295.43995649,2.2777777778,TRUE,TRUE,0,1,39.7128538151,52.9914287542,1,12.8810960147686,2.32341026474383,2.14953890241307
2596,2011,3126784.57863981,6689295.43995649,0.5,TRUE,TRUE,5,1,30.6822652568,21.1148585685,1,12.8810960147686,2.09355083692258,0.805700926355358
2598,2009,3126906.6143981,6689128.55037252,1.051,FALSE,FALSE,0,1,42.2714857215,72.1361116751,1,11.6896493147249,2.08752173620713,1.87346581770999
2601,2006,3126283.92574292,6689190.40849901,13,TRUE,TRUE,5,1,28.1597262386,21.0572857052,1,12.4594835525679,10.1659148315062,4.54007748146199
2608,2009,3126262.01756844,6689836.14672728,2.91,FALSE,TRUE,0,2,37.3934739241,44.8183184163,1,13.2929049067119,1.3615108274291,1.23893289463034
2608,2012,3126262.01756844,6689836.14672728,1,FALSE,TRUE,0,2,57.5547167942,33.2640360129,1,13.2929049067119,1.32165966508002,0.735719447027993
2625,2007,3126559.86049885,6687942.42560771,7.6,FALSE,TRUE,2,1,43.5576347783,29.8172777037,0,10.6400782952391,5.69274926994991,4.61507293606274
2625,2008,3126559.86049885,6687942.42560771,0.4,FALSE,TRUE,2,1,88.3623139504,24.3696956569,1,10.6400782952391,4.28070036584132,3.18779936416696
2625,2010,3126559.86049885,6687942.42560771,4.6666666667,FALSE,TRUE,20,1,58.2427782279,29.2624280692,1,10.6400782952391,3.05006166639515,1.60728419696222
2629,2007,3127447.66445344,6687372.75428076,1.2,FALSE,TRUE,1,1,52.8058982036,29.2703379029,1,6.07963958877181,3.61164802248841,3.33967758052579
2640,2011,3127265.68554482,6685746.65918555,3,FALSE,FALSE,30,2,66.2654853683,15.6128707127,1,6.44310166418924,1.12377659251917,0.255472333224691
265,2012,3123080.9429281,6697961.18328684,20,FALSE,TRUE,5,2,59.6153361478,57.1632775776,0,8.22945520347321,11.0511930221359,1.32596499558867
2656,2012,3125067.53309974,6686153.35532741,5,FALSE,TRUE,1,1,46.9739759946,24.7869225138,1,16.2077536373296,18.6432593813225,4.21639738664018
2683,2008,3123688.99278378,6687122.49064894,3,FALSE,TRUE,5,1,76.1375853395,15.222569537,1,4.55967877666215,1.74272054268488,0.826297226331616
2683,2010,3123688.99278378,6687122.49064894,9.82,FALSE,TRUE,30,1,61.125171504,16.6636470965,1,4.55967877666215,0.664320265913411,0.0291422873130956
2689,2008,3123723.54740187,6688935.05069619,2.2,FALSE,TRUE,10,2,82.7884110991,11.7065551702,1,3.60384670503222,1.62714928588781,1.27771229170545
269,2012,3123645.49653343,6697570.37173224,3,TRUE,TRUE,0,1,62.23291573,50.5959536188,1,18.0464030353917,17.3229234186667,5.00626219459868
2700,2007,3124972.26336848,6688295.79424186,2.7,TRUE,TRUE,3,2,36.7821607403,30.1976241048,1,16.3577568504388,9.26865455624481,3.00834733996777
2700,2009,3124972.26336848,6688295.79424186,3.34,TRUE,TRUE,10,2,48.6008868712,49.2548315751,1,16.3577568504388,2.67314294311394,1.88559780440152
2702,2008,3124909.83353589,6688398.37514879,2,FALSE,TRUE,2,1,72.1789853733,13.2912707895,1,16.199458698426,5.88686553766782,2.39337664366663
2704,2012,3124806.30863436,6688551.10272137,20,TRUE,TRUE,15,1,56.7692908998,37.9553869182,1,12.4882865764659,5.05209735056983,1.14285992391371
2708,2008,3125484.66117689,6689417.46139828,3,FALSE,TRUE,2,2,78.8041140774,13.1018810685,1,12.8113521628448,4.95006652255741,3.47143309054081
271,2007,3124225.2323723,6698043.03645752,25,TRUE,TRUE,1,1,63.1404249261,35.5632525866,1,16.2153526137861,9.83089774482435,4.18859262473288
271,2011,3124225.2323723,6698043.03645752,10,TRUE,TRUE,2,1,39.7430240108,26.3260495154,0,16.2153526137861,4.89057797614949,3.64664257274388
2712,2008,3125605.60381806,6689941.15477116,10,TRUE,TRUE,5,1,78.8041140774,13.1018810685,1,11.5021369092221,4.36724043438135,2.86918060993511
2712,2012,3125605.60381806,6689941.15477116,5,TRUE,TRUE,10,1,78.5180946715,33.2588881644,1,11.5021369092221,2.04561590366598,1.5299051312411
2713,2012,3125465.71901681,6689905.91222673,2,TRUE,TRUE,10,2,78.5180946715,33.2588881644,1,12.3469004242138,2.30683071678094,1.74647417150226
2714,2007,3125650.30027142,6690278.19002675,7.8,FALSE,TRUE,1,2,43.9239168989,30.855661896,0,8.35186818243613,4.64407564859077,1.18753982188815
2714,2008,3125650.30027142,6690278.19002675,2,FALSE,TRUE,10,2,81.3737085243,13.497273293,0,8.35186818243613,2.63493807752138,1.56109611828407
2714,2009,3125650.30027142,6690278.19002675,8.43,FALSE,TRUE,1,2,34.0650112327,48.0603436408,1,8.35186818243613,1.30283709661774,1.07319834133844
2714,2011,3125650.30027142,6690278.19002675,10,FALSE,TRUE,4,2,27.0274225382,18.4040237763,0,8.35186818243613,5.20871276559972,1.37312325255296
